fecha,zona_prov,w_mean
2020-02-01,SALTA,46432
2020-02-01,SAN JUAN,53958
2020-02-01,SAN LUIS,55099
2020-02-01,SANTA CRUZ,116899
2020-02-01,SANTA FE,55054
2020-02-01,SANTIAGO DEL ESTERO,37721
2020-02-01,TIERRA DEL FUEGO,79866
2020-02-01,TUCUMAN,44993
2020-03-01,BUENOS AIRES,60976
2020-03-01,CAPITAL FEDERAL,78646
2020-03-01,CATAMARCA,45757
2020-03-01,CHACO,43402
2020-03-01,CHUBUT,90882
2020-03-01,CORDOBA,50392
2020-03-01,CORRIENTES,43577
2020-03-01,ENTRE RIOS,48000
2020-03-01,FORMOSA,46428
2020-03-01,JUJUY,45880
2020-03-01,LA PAMPA,52436
2020-03-01,LA RIOJA,36427
2020-03-01,MENDOZA,45139
2020-03-01,MISIONES,39445
2020-03-01,NEUQUEN,89978
2020-03-01,RIO NEGRO,56546
2020-03-01,SALTA,45455
2020-03-01,SAN JUAN,47988
2020-03-01,SAN LUIS,55607
2020-03-01,SANTA CRUZ,111439
2020-03-01,SANTA FE,55287
2020-03-01,SANTIAGO DEL ESTERO,39172
2020-03-01,TIERRA DEL FUEGO,78488
2020-03-01,TUCUMAN,43390
2020-04-01,BUENOS AIRES,56465
2020-04-01,CAPITAL FEDERAL,71417
2020-04-01,CATAMARCA,42052
2020-04-01,CHACO,42965
2020-04-01,CHUBUT,83998
2020-04-01,CORDOBA,49294
2020-04-01,CORRIENTES,42418
2020-04-01,ENTRE RIOS,46862
2020-04-01,FORMOSA,45802
2020-04-01,JUJUY,45560
2020-04-01,LA PAMPA,49952
2020-04-01,LA RIOJA,39430
2020-04-01,MENDOZA,44192
2020-04-01,MISIONES,36977
2020-04-01,NEUQUEN,78493
2020-04-01,RIO NEGRO,53741
2020-04-01,SALTA,44796
2020-04-01,SAN JUAN,46766
2020-04-01,SAN LUIS,53531
2020-04-01,SANTA CRUZ,92612
2020-04-01,SANTA FE,53602
2020-04-01,SANTIAGO DEL ESTERO,36563
2020-04-01,TIERRA DEL FUEGO,71355
2020-04-01,TUCUMAN,39417
2020-05-01,BUENOS AIRES,56910
2020-05-01,CAPITAL FEDERAL,69893
2020-05-01,CATAMARCA,42709
2020-05-01,CHACO,43145
2020-05-01,CHUBUT,89465
2020-05-01,CORDOBA,49826
2020-05-01,CORRIENTES,42699
2020-05-01,ENTRE RIOS,47109
2020-05-01,FORMOSA,45943
2020-05-01,JUJUY,46838
2020-05-01,LA PAMPA,52077
2020-05-01,LA RIOJA,40291
2020-05-01,MENDOZA,46003
2020-05-01,MISIONES,37496
2020-05-01,NEUQUEN,94447
2020-05-01,RIO NEGRO,54118
2020-05-01,SALTA,45811
2020-05-01,SAN JUAN,48131
2020-05-01,SAN LUIS,54207
2020-05-01,SANTA CRUZ,101007
2020-05-01,SANTA FE,54977
2020-05-01,SANTIAGO DEL ESTERO,38404
2020-05-01,TIERRA DEL FUEGO,79187
2020-05-01,TUCUMAN,41920
2020-06-01,BUENOS AIRES,84725
2020-06-01,CAPITAL FEDERAL,103039
2020-06-01,CATAMARCA,65085
2020-06-01,CHACO,63716
2020-06-01,CHUBUT,127827
2020-06-01,CORDOBA,74175
2020-06-01,CORRIENTES,64486
2020-06-01,ENTRE RIOS,71040
2020-06-01,FORMOSA,68100
2020-06-01,JUJUY,67703
2020-06-01,LA PAMPA,75739
2020-06-01,LA RIOJA,61427
2020-06-01,MENDOZA,67777
2020-06-01,MISIONES,54128
2020-06-01,NEUQUEN,123762
2020-06-01,RIO NEGRO,78610
2020-06-01,SALTA,68701
2020-06-01,SAN JUAN,71598
2020-06-01,SAN LUIS,82707
2020-06-01,SANTA CRUZ,141482
2020-06-01,SANTA FE,82751
2020-06-01,SANTIAGO DEL ESTERO,57980
2020-06-01,TIERRA DEL FUEGO,112028
2020-06-01,TUCUMAN,59130
2020-07-01,BUENOS AIRES,59863
2020-07-01,CAPITAL FEDERAL,76380
2020-07-01,CATAMARCA,45746
2020-07-01,CHACO,45339
2020-07-01,CHUBUT,93033
2020-07-01,CORDOBA,53411
2020-07-01,CORRIENTES,45652
2020-07-01,ENTRE RIOS,50075
2020-07-01,FORMOSA,48087
2020-07-01,JUJUY,48130
2020-07-01,LA PAMPA,54321
2020-07-01,LA RIOJA,46667
2020-07-01,MENDOZA,48876
2020-07-01,MISIONES,39823
2020-07-01,NEUQUEN,86861
2020-07-01,RIO NEGRO,57063
2020-07-01,SALTA,50473
2020-07-01,SAN JUAN,52168
2020-07-01,SAN LUIS,59401
2020-07-01,SANTA CRUZ,102172
2020-07-01,SANTA FE,58595
2020-07-01,SANTIAGO DEL ESTERO,40578
2020-07-01,TIERRA DEL FUEGO,88847
2020-07-01,TUCUMAN,44352
2020-08-01,BUENOS AIRES,61221
2020-08-01,CAPITAL FEDERAL,75630
2020-08-01,CATAMARCA,47435
2020-08-01,CHACO,46514
2020-08-01,CHUBUT,112063
2020-08-01,CORDOBA,54105
2020-08-01,CORRIENTES,46376
2020-08-01,ENTRE RIOS,50545
2020-08-01,FORMOSA,50208
2020-08-01,JUJUY,47811
2020-08-01,LA PAMPA,55187
2020-08-01,LA RIOJA,48474
2020-08-01,MENDOZA,49335
2020-08-01,MISIONES,40842
2020-08-01,NEUQUEN,90145
2020-08-01,RIO NEGRO,56715
2020-08-01,SALTA,48832
2020-08-01,SAN JUAN,51920
2020-08-01,SAN LUIS,61310
2020-08-01,SANTA CRUZ,118180
2020-08-01,SANTA FE,59194
2020-08-01,SANTIAGO DEL ESTERO,40911
2020-08-01,TIERRA DEL FUEGO,77368
2020-08-01,TUCUMAN,43701
2020-09-01,BUENOS AIRES,63379
2020-09-01,CAPITAL FEDERAL,79913
2020-09-01,CATAMARCA,48077
2020-09-01,CHACO,47106
2020-09-01,CHUBUT,106731
2020-09-01,CORDOBA,56453
2020-09-01,CORRIENTES,47220
2020-09-01,ENTRE RIOS,50876
2020-09-01,FORMOSA,49834
2020-09-01,JUJUY,54517
2020-09-01,LA PAMPA,56063
2020-09-01,LA RIOJA,48100
2020-09-01,MENDOZA,50822
2020-09-01,MISIONES,43442
2020-09-01,NEUQUEN,94361
2020-09-01,RIO NEGRO,58749
2020-09-01,SALTA,50428
2020-09-01,SAN JUAN,52809
2020-09-01,SAN LUIS,59630
2020-09-01,SANTA CRUZ,120986
2020-09-01,SANTA FE,62065
2020-09-01,SANTIAGO DEL ESTERO,41484
2020-09-01,TIERRA DEL FUEGO,88357
2020-09-01,TUCUMAN,45912
2020-10-01,BUENOS AIRES,68304
2020-10-01,CAPITAL FEDERAL,83967
2020-10-01,CATAMARCA,51680
2020-10-01,CHACO,50786
2020-10-01,CHUBUT,105860
2020-10-01,CORDOBA,59252
2020-10-01,CORRIENTES,50345
2020-10-01,ENTRE RIOS,53641
2020-10-01,FORMOSA,53528
2020-10-01,JUJUY,55469
2020-10-01,LA PAMPA,59989
2020-10-01,LA RIOJA,52005
2020-10-01,MENDOZA,55447
2020-10-01,MISIONES,47582
2020-10-01,NEUQUEN,98250
2020-10-01,RIO NEGRO,64177
2020-10-01,SALTA,54268
2020-10-01,SAN JUAN,56238
2020-10-01,SAN LUIS,64847
2020-10-01,SANTA CRUZ,129569
2020-10-01,SANTA FE,66361
2020-10-01,SANTIAGO DEL ESTERO,43951
2020-10-01,TIERRA DEL FUEGO,93905
2020-10-01,TUCUMAN,50874
2020-11-01,BUENOS AIRES,69100
2020-11-01,CAPITAL FEDERAL,86393
2020-11-01,CATAMARCA,53271
2020-11-01,CHACO,53164
2020-11-01,CHUBUT,109390
2020-11-01,CORDOBA,59868
2020-11-01,CORRIENTES,52824
2020-11-01,ENTRE RIOS,55208
2020-11-01,FORMOSA,56461
2020-11-01,JUJUY,56229
2020-11-01,LA PAMPA,62340
2020-11-01,LA RIOJA,53466
2020-11-01,MENDOZA,55247
2020-11-01,MISIONES,48350
2020-11-01,NEUQUEN,103796
2020-11-01,RIO NEGRO,64871
2020-11-01,SALTA,55454
2020-11-01,SAN JUAN,57022
2020-11-01,SAN LUIS,66059
2020-11-01,SANTA CRUZ,129013
2020-11-01,SANTA FE,65436
2020-11-01,SANTIAGO DEL ESTERO,45344
2020-11-01,TIERRA DEL FUEGO,96548
2020-11-01,TUCUMAN,52424
2020-12-01,BUENOS AIRES,104479
2020-12-01,CAPITAL FEDERAL,125894
2020-12-01,CATAMARCA,81720
2020-12-01,CHACO,75476
2020-12-01,CHUBUT,160830
2020-12-01,CORDOBA,90650
2020-12-01,CORRIENTES,77536
2020-12-01,ENTRE RIOS,84436
2020-12-01,FORMOSA,82292
2020-12-01,JUJUY,82869
2020-12-01,LA PAMPA,90660
2020-12-01,LA RIOJA,80268
2020-12-01,MENDOZA,79002
2020-12-01,MISIONES,70657
2020-12-01,NEUQUEN,138044
2020-12-01,RIO NEGRO,94248
2020-12-01,SALTA,80535
2020-12-01,SAN JUAN,84112
2020-12-01,SAN LUIS,98543
2020-12-01,SANTA CRUZ,171727
2020-12-01,SANTA FE,97283
2020-12-01,SANTIAGO DEL ESTERO,67041
2020-12-01,TIERRA DEL FUEGO,162565
2020-12-01,TUCUMAN,77004
2021-01-01,BUENOS AIRES,76577
2021-01-01,CAPITAL FEDERAL,102908
2021-01-01,CATAMARCA,63642
2021-01-01,CHACO,55136
2021-01-01,CHUBUT,124236
2021-01-01,CORDOBA,69208
2021-01-01,CORRIENTES,56995
2021-01-01,ENTRE RIOS,63136
2021-01-01,FORMOSA,59033
2021-01-01,JUJUY,63446
2021-01-01,LA PAMPA,68766
2021-01-01,LA RIOJA,54298
2021-01-01,MENDOZA,60101
2021-01-01,MISIONES,52203
2021-01-01,NEUQUEN,111101
2021-01-01,RIO NEGRO,66332
2021-01-01,SALTA,59704
2021-01-01,SAN JUAN,72967
2021-01-01,SAN LUIS,77887
2021-01-01,SANTA CRUZ,144680
2021-01-01,SANTA FE,74869
2021-01-01,SANTIAGO DEL ESTERO,49805
2021-01-01,TIERRA DEL FUEGO,101367
2021-01-01,TUCUMAN,57806
2021-02-01,BUENOS AIRES,77383
2021-02-01,CAPITAL FEDERAL,102667
2021-02-01,CATAMARCA,58538
2021-02-01,CHACO,58242
2021-02-01,CHUBUT,120849
2021-02-01,CORDOBA,68086
2021-02-01,CORRIENTES,59286
2021-02-01,ENTRE RIOS,63819
2021-02-01,FORMOSA,63225
2021-02-01,JUJUY,87014
2021-02-01,LA PAMPA,72447
2021-02-01,LA RIOJA,50253
2021-02-01,MENDOZA,60650
2021-02-01,MISIONES,54722
2021-02-01,NEUQUEN,108386
2021-02-01,RIO NEGRO,74935
2021-02-01,SALTA,61388
2021-02-01,SAN JUAN,69964
2021-02-01,SAN LUIS,75599
2021-02-01,SANTA CRUZ,148873
2021-02-01,SANTA FE,75162
2021-02-01,SANTIAGO DEL ESTERO,52413
2021-02-01,TIERRA DEL FUEGO,106787
2021-02-01,TUCUMAN,58473
2021-03-01,BUENOS AIRES,86314
2021-03-01,CAPITAL FEDERAL,111769
2021-03-01,CATAMARCA,62131
2021-03-01,CHACO,59099
2021-03-01,CHUBUT,118038
2021-03-01,CORDOBA,71566
2021-03-01,CORRIENTES,59569
2021-03-01,ENTRE RIOS,65231
2021-03-01,FORMOSA,62779
2021-03-01,JUJUY,67774
2021-03-01,LA PAMPA,71172
2021-03-01,LA RIOJA,52814
2021-03-01,MENDOZA,62130
2021-03-01,MISIONES,54727
2021-03-01,NEUQUEN,116232
2021-03-01,RIO NEGRO,76785
2021-03-01,SALTA,62933
2021-03-01,SAN JUAN,67657
2021-03-01,SAN LUIS,79207
2021-03-01,SANTA CRUZ,154715
2021-03-01,SANTA FE,78573
2021-03-01,SANTIAGO DEL ESTERO,55379
2021-03-01,TIERRA DEL FUEGO,109800
2021-03-01,TUCUMAN,60626
2021-04-01,BUENOS AIRES,84876
2021-04-01,CAPITAL FEDERAL,108656
2021-04-01,CATAMARCA,63053
2021-04-01,CHACO,62417
2021-04-01,CHUBUT,130598
2021-04-01,CORDOBA,75426
2021-04-01,CORRIENTES,62909
2021-04-01,ENTRE RIOS,67701
2021-04-01,FORMOSA,71251
2021-04-01,JUJUY,67052
2021-04-01,LA PAMPA,75656
2021-04-01,LA RIOJA,58107
2021-04-01,MENDOZA,66328
2021-04-01,MISIONES,56180
2021-04-01,NEUQUEN,122382
2021-04-01,RIO NEGRO,81356
2021-04-01,SALTA,65861
2021-04-01,SAN JUAN,71839
2021-04-01,SAN LUIS,81724
2021-04-01,SANTA CRUZ,151372
2021-04-01,SANTA FE,81750
2021-04-01,SANTIAGO DEL ESTERO,55573
2021-04-01,TIERRA DEL FUEGO,120705
2021-04-01,TUCUMAN,57640
2021-05-01,BUENOS AIRES,86410
2021-05-01,CAPITAL FEDERAL,105326
2021-05-01,CATAMARCA,63582
2021-05-01,CHACO,63376
2021-05-01,CHUBUT,131574
2021-05-01,CORDOBA,76051
2021-05-01,CORRIENTES,63139
2021-05-01,ENTRE RIOS,69916
2021-05-01,FORMOSA,67483
2021-05-01,JUJUY,68194
2021-05-01,LA PAMPA,77434
2021-05-01,LA RIOJA,60805
2021-05-01,MENDOZA,68253
2021-05-01,MISIONES,59510
2021-05-01,NEUQUEN,123836
2021-05-01,RIO NEGRO,83840
2021-05-01,SALTA,67081
2021-05-01,SAN JUAN,73412
2021-05-01,SAN LUIS,82718
2021-05-01,SANTA CRUZ,163460
2021-05-01,SANTA FE,82205
2021-05-01,SANTIAGO DEL ESTERO,56010
2021-05-01,TIERRA DEL FUEGO,117682
2021-05-01,TUCUMAN,59245
2021-06-01,BUENOS AIRES,127526
2021-06-01,CAPITAL FEDERAL,153644
2021-06-01,CATAMARCA,95025
2021-06-01,CHACO,92599
2021-06-01,CHUBUT,201854
2021-06-01,CORDOBA,109399
2021-06-01,CORRIENTES,92179
2021-06-01,ENTRE RIOS,103224
2021-06-01,FORMOSA,97417
2021-06-01,JUJUY,102510
2021-06-01,LA PAMPA,108812
2021-06-01,LA RIOJA,90638
2021-06-01,MENDOZA,97501
2021-06-01,MISIONES,79314
2021-06-01,NEUQUEN,185256
2021-06-01,RIO NEGRO,119194
2021-06-01,SALTA,100265
2021-06-01,SAN JUAN,104498
2021-06-01,SAN LUIS,120818
2021-06-01,SANTA CRUZ,231459
2021-06-01,SANTA FE,121081
2021-06-01,SANTIAGO DEL ESTERO,82082
2021-06-01,TIERRA DEL FUEGO,172135
2021-06-01,TUCUMAN,85559
2021-07-01,BUENOS AIRES,93731
2021-07-01,CAPITAL FEDERAL,115346
2021-07-01,CATAMARCA,70105
2021-07-01,CHACO,67734
2021-07-01,CHUBUT,154818
2021-07-01,CORDOBA,80070
2021-07-01,CORRIENTES,67506
2021-07-01,ENTRE RIOS,75599
2021-07-01,FORMOSA,71888
2021-07-01,JUJUY,75899
2021-07-01,LA PAMPA,78757
2021-07-01,LA RIOJA,68423
2021-07-01,MENDOZA,73627
2021-07-01,MISIONES,62692
2021-07-01,NEUQUEN,137013
2021-07-01,RIO NEGRO,88889
2021-07-01,SALTA,73502
2021-07-01,SAN JUAN,79007
2021-07-01,SAN LUIS,91806
2021-07-01,SANTA CRUZ,186344
2021-07-01,SANTA FE,89041
2021-07-01,SANTIAGO DEL ESTERO,61638
2021-07-01,TIERRA DEL FUEGO,126331
2021-07-01,TUCUMAN,66924
2021-08-01,BUENOS AIRES,95283
2021-08-01,CAPITAL FEDERAL,116449
2021-08-01,CATAMARCA,74635
2021-08-01,CHACO,71417
2021-08-01,CHUBUT,157402
2021-08-01,CORDOBA,83421
2021-08-01,CORRIENTES,71472
2021-08-01,ENTRE RIOS,77755
2021-08-01,FORMOSA,74532
2021-08-01,JUJUY,76930
2021-08-01,LA PAMPA,82885
2021-08-01,LA RIOJA,72951
2021-08-01,MENDOZA,76072
2021-08-01,MISIONES,66790
2021-08-01,NEUQUEN,141030
2021-08-01,RIO NEGRO,93502
2021-08-01,SALTA,76751
2021-08-01,SAN JUAN,81198
2021-08-01,SAN LUIS,91847
2021-08-01,SANTA CRUZ,193454
2021-08-01,SANTA FE,91742
2021-08-01,SANTIAGO DEL ESTERO,62808
2021-08-01,TIERRA DEL FUEGO,126611
2021-08-01,TUCUMAN,68080
2021-09-01,BUENOS AIRES,99258
2021-09-01,CAPITAL FEDERAL,123001
2021-09-01,CATAMARCA,76007
2021-09-01,CHACO,72828
2021-09-01,CHUBUT,154765
2021-09-01,CORDOBA,85285
2021-09-01,CORRIENTES,71653
2021-09-01,ENTRE RIOS,78995
2021-09-01,FORMOSA,76122
2021-09-01,JUJUY,81540
2021-09-01,LA PAMPA,85308
2021-09-01,LA RIOJA,74346
2021-09-01,MENDOZA,78834
2021-09-01,MISIONES,69017
2021-09-01,NEUQUEN,151846
2021-09-01,RIO NEGRO,97719
2021-09-01,SALTA,78951
2021-09-01,SAN JUAN,82551
2021-09-01,SAN LUIS,93919
2021-09-01,SANTA CRUZ,191228
2021-09-01,SANTA FE,95035
2021-09-01,SANTIAGO DEL ESTERO,64999
2021-09-01,TIERRA DEL FUEGO,134277
2021-09-01,TUCUMAN,71863
2021-10-01,BUENOS AIRES,103650
2021-10-01,CAPITAL FEDERAL,127364
2021-10-01,CATAMARCA,88642
2021-10-01,CHACO,75536
2021-10-01,CHUBUT,156675
2021-10-01,CORDOBA,89169
2021-10-01,CORRIENTES,75902
2021-10-01,ENTRE RIOS,81991
2021-10-01,FORMOSA,79488
2021-10-01,JUJUY,85310
2021-10-01,LA PAMPA,88689
2021-10-01,LA RIOJA,78367
2021-10-01,MENDOZA,81936
2021-10-01,MISIONES,72552
2021-10-01,NEUQUEN,151374
2021-10-01,RIO NEGRO,99091
2021-10-01,SALTA,81641
2021-10-01,SAN JUAN,87667
2021-10-01,SAN LUIS,98577
2021-10-01,SANTA CRUZ,186071
2021-10-01,SANTA FE,98794
2021-10-01,SANTIAGO DEL ESTERO,67414
2021-10-01,TIERRA DEL FUEGO,146644
2021-10-01,TUCUMAN,74495
2021-11-01,BUENOS AIRES,106825
2021-11-01,CAPITAL FEDERAL,131476
2021-11-01,CATAMARCA,86491
2021-11-01,CHACO,79521
2021-11-01,CHUBUT,160029
2021-11-01,CORDOBA,93229
2021-11-01,CORRIENTES,80246
2021-11-01,ENTRE RIOS,86334
2021-11-01,FORMOSA,86371
2021-11-01,JUJUY,86066
2021-11-01,LA PAMPA,94903
2021-11-01,LA RIOJA,83444
2021-11-01,MENDOZA,83970
2021-11-01,MISIONES,76388
2021-11-01,NEUQUEN,153417
2021-11-01,RIO NEGRO,101783
2021-11-01,SALTA,83528
2021-11-01,SAN JUAN,90434
2021-11-01,SAN LUIS,102486
2021-11-01,SANTA CRUZ,178611
2021-11-01,SANTA FE,101901
2021-11-01,SANTIAGO DEL ESTERO,71154
2021-11-01,TIERRA DEL FUEGO,146665
2021-11-01,TUCUMAN,80873
2021-12-01,BUENOS AIRES,160146
2021-12-01,CAPITAL FEDERAL,193031
2021-12-01,CATAMARCA,126450
2021-12-01,CHACO,114885
2021-12-01,CHUBUT,250453
2021-12-01,CORDOBA,137460
2021-12-01,CORRIENTES,119698
2021-12-01,ENTRE RIOS,130891
2021-12-01,FORMOSA,123436
2021-12-01,JUJUY,124204
2021-12-01,LA PAMPA,136509
2021-12-01,LA RIOJA,123876
2021-12-01,MENDOZA,120501
2021-12-01,MISIONES,110525
2021-12-01,NEUQUEN,230021
2021-12-01,RIO NEGRO,145875
2021-12-01,SALTA,121098
2021-12-01,SAN JUAN,135741
2021-12-01,SAN LUIS,151738
2021-12-01,SANTA CRUZ,282348
2021-12-01,SANTA FE,151038
2021-12-01,SANTIAGO DEL ESTERO,101209
2021-12-01,TIERRA DEL FUEGO,252343
2021-12-01,TUCUMAN,118748
2022-01-01,BUENOS AIRES,117968
2022-01-01,CAPITAL FEDERAL,158812
2022-01-01,CATAMARCA,89557
2022-01-01,CHACO,86304
2022-01-01,CHUBUT,178721
2022-01-01,CORDOBA,104955
2022-01-01,CORRIENTES,89879
2022-01-01,ENTRE RIOS,98244
2022-01-01,FORMOSA,91612
2022-01-01,JUJUY,94761
2022-01-01,LA PAMPA,103471
2022-01-01,LA RIOJA,86801
2022-01-01,MENDOZA,91935
2022-01-01,MISIONES,83705
2022-01-01,NEUQUEN,169578
2022-01-01,RIO NEGRO,104205
2022-01-01,SALTA,90385
2022-01-01,SAN JUAN,116883
2022-01-01,SAN LUIS,116010
2022-01-01,SANTA CRUZ,214237
2022-01-01,SANTA FE,114231
2022-01-01,SANTIAGO DEL ESTERO,78682
2022-01-01,TIERRA DEL FUEGO,160546
2022-01-01,TUCUMAN,89116
2022-02-01,BUENOS AIRES,118467
2022-02-01,CAPITAL FEDERAL,159301
2022-02-01,CATAMARCA,90153
2022-02-01,CHACO,87452
2022-02-01,CHUBUT,185351
2022-02-01,CORDOBA,103344
2022-02-01,CORRIENTES,92158
2022-02-01,ENTRE RIOS,96682
2022-02-01,FORMOSA,93294
2022-02-01,JUJUY,93669
2022-02-01,LA PAMPA,109163
2022-02-01,LA RIOJA,76056
2022-02-01,MENDOZA,92349
2022-02-01,MISIONES,83415
2022-02-01,NEUQUEN,176399
2022-02-01,RIO NEGRO,116856
2022-02-01,SALTA,93982
2022-02-01,SAN JUAN,110833
2022-02-01,SAN LUIS,110294
2022-02-01,SANTA CRUZ,246351
2022-02-01,SANTA FE,115127
2022-02-01,SANTIAGO DEL ESTERO,80282
2022-02-01,TIERRA DEL FUEGO,159701
2022-02-01,TUCUMAN,89073
2022-03-01,BUENOS AIRES,137252
2022-03-01,CAPITAL FEDERAL,177080
2022-03-01,CATAMARCA,103717
2022-03-01,CHACO,92700
2022-03-01,CHUBUT,194709
2022-03-01,CORDOBA,113097
2022-03-01,CORRIENTES,95757
2022-03-01,ENTRE RIOS,104629
2022-03-01,FORMOSA,96991
2022-03-01,JUJUY,103064
2022-03-01,LA PAMPA,109371
2022-03-01,LA RIOJA,84242
2022-03-01,MENDOZA,99074
2022-03-01,MISIONES,89818
2022-03-01,NEUQUEN,198790
2022-03-01,RIO NEGRO,124350
2022-03-01,SALTA,101519
2022-03-01,SAN JUAN,108196
2022-03-01,SAN LUIS,119895
2022-03-01,SANTA CRUZ,245164
2022-03-01,SANTA FE,124130
2022-03-01,SANTIAGO DEL ESTERO,85056
2022-03-01,TIERRA DEL FUEGO,169107
2022-03-01,TUCUMAN,98827
2022-04-01,BUENOS AIRES,137930
2022-04-01,CAPITAL FEDERAL,171141
2022-04-01,CATAMARCA,101305
2022-04-01,CHACO,94748
2022-04-01,CHUBUT,215684
2022-04-01,CORDOBA,118931
2022-04-01,CORRIENTES,98572
2022-04-01,ENTRE RIOS,109465
2022-04-01,FORMOSA,100353
2022-04-01,JUJUY,108602
2022-04-01,LA PAMPA,113950
2022-04-01,LA RIOJA,92772
2022-04-01,MENDOZA,105905
2022-04-01,MISIONES,90484
2022-04-01,NEUQUEN,215385
2022-04-01,RIO NEGRO,135380
2022-04-01,SALTA,105251
2022-04-01,SAN JUAN,112896
2022-04-01,SAN LUIS,125639
2022-04-01,SANTA CRUZ,255082
2022-04-01,SANTA FE,128315
2022-04-01,SANTIAGO DEL ESTERO,85750
2022-04-01,TIERRA DEL FUEGO,175313
2022-04-01,TUCUMAN,91575
2022-05-01,BUENOS AIRES,142503
2022-05-01,CAPITAL FEDERAL,175455
2022-05-01,CATAMARCA,109207
2022-05-01,CHACO,105592
2022-05-01,CHUBUT,225086
2022-05-01,CORDOBA,124456
2022-05-01,CORRIENTES,105339
2022-05-01,ENTRE RIOS,116161
2022-05-01,FORMOSA,110197
2022-05-01,JUJUY,114195
2022-05-01,LA PAMPA,122325
2022-05-01,LA RIOJA,104135
2022-05-01,MENDOZA,114511
2022-05-01,MISIONES,97414
2022-05-01,NEUQUEN,227395
2022-05-01,RIO NEGRO,140702
2022-05-01,SALTA,113533
2022-05-01,SAN JUAN,124855
2022-05-01,SAN LUIS,134256
2022-05-01,SANTA CRUZ,263314
2022-05-01,SANTA FE,134819
2022-05-01,SANTIAGO DEL ESTERO,93519
2022-05-01,TIERRA DEL FUEGO,186796
2022-05-01,TUCUMAN,102444
2022-06-01,BUENOS AIRES,207243
2022-06-01,CAPITAL FEDERAL,252809
2022-06-01,CATAMARCA,162814
2022-06-01,CHACO,151874
2022-06-01,CHUBUT,343865
2022-06-01,CORDOBA,179230
2022-06-01,CORRIENTES,153874
2022-06-01,ENTRE RIOS,171234
2022-06-01,FORMOSA,160252
2022-06-01,JUJUY,171055
2022-06-01,LA PAMPA,177897
2022-06-01,LA RIOJA,154460
2022-06-01,MENDOZA,162508
2022-06-01,MISIONES,138668
2022-06-01,NEUQUEN,342619
2022-06-01,RIO NEGRO,202095
2022-06-01,SALTA,165133
2022-06-01,SAN JUAN,180325
2022-06-01,SAN LUIS,193733
2022-06-01,SANTA CRUZ,407254
2022-06-01,SANTA FE,196134
2022-06-01,SANTIAGO DEL ESTERO,135461
2022-06-01,TIERRA DEL FUEGO,281509
2022-06-01,TUCUMAN,144662
2022-07-01,BUENOS AIRES,153842
2022-07-01,CAPITAL FEDERAL,191184
2022-07-01,CATAMARCA,122639
2022-07-01,CHACO,112516
2022-07-01,CHUBUT,260735
2022-07-01,CORDOBA,133359
2022-07-01,CORRIENTES,115234
2022-07-01,ENTRE RIOS,126731
2022-07-01,FORMOSA,118020
2022-07-01,JUJUY,127254
2022-07-01,LA PAMPA,133954
2022-07-01,LA RIOJA,117099
2022-07-01,MENDOZA,121944
2022-07-01,MISIONES,106268
2022-07-01,NEUQUEN,247933
2022-07-01,RIO NEGRO,150839
2022-07-01,SALTA,125850
2022-07-01,SAN JUAN,135497
2022-07-01,SAN LUIS,145404
2022-07-01,SANTA CRUZ,313963
2022-07-01,SANTA FE,146777
2022-07-01,SANTIAGO DEL ESTERO,101246
2022-07-01,TIERRA DEL FUEGO,214864
2022-07-01,TUCUMAN,108461
2022-08-01,BUENOS AIRES,163943
2022-08-01,CAPITAL FEDERAL,200850
2022-08-01,CATAMARCA,134152
2022-08-01,CHACO,123064
2022-08-01,CHUBUT,278098
2022-08-01,CORDOBA,143103
2022-08-01,CORRIENTES,123726
2022-08-01,ENTRE RIOS,139487
2022-08-01,FORMOSA,129019
2022-08-01,JUJUY,136532
2022-08-01,LA PAMPA,144489
2022-08-01,LA RIOJA,125995
2022-08-01,MENDOZA,132669
2022-08-01,MISIONES,115626
2022-08-01,NEUQUEN,270649
2022-08-01,RIO NEGRO,167314
2022-08-01,SALTA,135385
2022-08-01,SAN JUAN,144845
2022-08-01,SAN LUIS,154433
2022-08-01,SANTA CRUZ,338804
2022-08-01,SANTA FE,157736
2022-08-01,SANTIAGO DEL ESTERO,110236
2022-08-01,TIERRA DEL FUEGO,217772
2022-08-01,TUCUMAN,117965
2022-09-01,BUENOS AIRES,177566
2022-09-01,CAPITAL FEDERAL,216796
2022-09-01,CATAMARCA,144652
2022-09-01,CHACO,131230
2022-09-01,CHUBUT,292271
2022-09-01,CORDOBA,151591
2022-09-01,CORRIENTES,129495
2022-09-01,ENTRE RIOS,146127
2022-09-01,FORMOSA,134120
2022-09-01,JUJUY,152676
2022-09-01,LA PAMPA,155977
2022-09-01,LA RIOJA,135575
2022-09-01,MENDOZA,139243
2022-09-01,MISIONES,121879
2022-09-01,NEUQUEN,301226
2022-09-01,RIO NEGRO,178698
2022-09-01,SALTA,144276
2022-09-01,SAN JUAN,152476
2022-09-01,SAN LUIS,163512
2022-09-01,SANTA CRUZ,335125
2022-09-01,SANTA FE,167399
2022-09-01,SANTIAGO DEL ESTERO,116810
2022-09-01,TIERRA DEL FUEGO,226219
2022-09-01,TUCUMAN,124803
2022-10-01,BUENOS AIRES,185181
2022-10-01,CAPITAL FEDERAL,227310
2022-10-01,CATAMARCA,152571
2022-10-01,CHACO,137706
2022-10-01,CHUBUT,292200
